date,doctor_id,count
2022-03-16,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-03-17,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-03-18,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-03-21,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-03-22,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-03-23,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,9
2022-03-24,9740afb3-f206-4f48-9a2c-cd97d6111cd6,8
2022-03-25,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-03-28,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-03-29,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-03-30,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-03-31,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-04-01,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,8
2022-04-04,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,9
2022-04-05,4162ba02-0d2f-452d-a3af-2e62dd0c7a61,1
2022-04-05,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2022-04-05,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-04-06,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-04-07,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-04-08,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,1
2022-04-08,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-04-11,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-04-12,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-04-13,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-04-14,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-04-15,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-04-18,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-04-19,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-04-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-04-21,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-04-22,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-04-25,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-04-26,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-04-27,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-04-28,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-04-29,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-05-04,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-05-05,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-05-06,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2022-05-09,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-05-10,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-05-11,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-05-12,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-05-13,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-05-17,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-05-18,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2022-05-19,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2022-05-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-05-23,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-05-24,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2022-05-25,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-05-26,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-05-27,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-05-30,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-05-31,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-06-01,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-06-02,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-06-03,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-06-06,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-06-07,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-06-08,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-06-09,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-06-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-06-13,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-06-14,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-06-15,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-06-16,4162ba02-0d2f-452d-a3af-2e62dd0c7a61,2
2022-06-16,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-06-17,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-06-17,4162ba02-0d2f-452d-a3af-2e62dd0c7a61,1
2022-06-17,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2022-06-17,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2022-06-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-06-21,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-06-22,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-06-23,4162ba02-0d2f-452d-a3af-2e62dd0c7a61,1
2022-06-23,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2022-06-23,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2022-06-24,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-06-27,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-06-28,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2022-06-29,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-06-30,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-07-01,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-07-04,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2022-07-05,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-07-06,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-07-07,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-07-08,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-07-12,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-07-13,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-07-14,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-07-15,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-07-18,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-07-19,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-07-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-07-21,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-07-22,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-07-25,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-07-26,9740afb3-f206-4f48-9a2c-cd97d6111cd6,7
2022-07-27,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-07-28,9740afb3-f206-4f48-9a2c-cd97d6111cd6,9
2022-07-29,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-08-01,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-08-02,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-08-03,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-08-04,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-08-05,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-08-08,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-08-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-08-11,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-08-12,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-08-15,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-08-16,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-08-17,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-08-18,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-08-19,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-08-22,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-08-23,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-08-24,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-08-25,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-08-26,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-08-29,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-08-30,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-08-31,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-09-01,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-09-02,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-09-05,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-09-06,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-09-07,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-09-08,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-09-09,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-09-12,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-09-13,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-09-14,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-09-15,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-09-16,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-09-19,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-09-20,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-09-21,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-09-22,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-09-23,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-09-26,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-09-27,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-09-28,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-09-29,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2022-09-30,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-10-03,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-10-04,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-10-05,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-10-06,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2022-10-06,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2022-10-07,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-10-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-10-11,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-10-12,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2022-10-12,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2022-10-13,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-10-14,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-10-17,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-10-18,9740afb3-f206-4f48-9a2c-cd97d6111cd6,7
2022-10-19,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-10-20,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-10-21,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-10-24,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-10-25,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-10-26,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-10-27,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-10-28,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-10-31,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-11-01,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-11-02,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-11-03,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-11-04,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-11-07,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,9
2022-11-08,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-11-09,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-11-10,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-11-11,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-11-11,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2022-11-14,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-11-15,9740afb3-f206-4f48-9a2c-cd97d6111cd6,6
2022-11-16,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-11-16,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2022-11-17,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-11-18,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-11-21,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-11-22,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-11-23,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-11-24,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-11-25,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-11-28,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-11-29,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-11-30,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-12-01,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-12-02,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-12-05,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-12-06,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2022-12-07,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-12-08,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-12-09,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-12-12,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-12-13,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2022-12-14,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-12-15,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-12-16,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-12-19,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2022-12-20,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-12-21,70788970-16b1-4c6b-ae95-c3ade205cebd,4
2022-12-22,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-12-23,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,1
2022-12-23,70788970-16b1-4c6b-ae95-c3ade205cebd,1
2022-12-23,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2022-12-26,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2022-12-27,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2022-12-28,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2022-12-29,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-01-03,4d6e109f-e698-4da8-b05a-7cc0927f8e46,3
2023-01-04,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-01-05,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-01-06,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-01-06,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-01-09,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2023-01-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,7
2023-01-11,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-01-12,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-01-13,4d6e109f-e698-4da8-b05a-7cc0927f8e46,2
2023-01-16,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-01-17,4d6e109f-e698-4da8-b05a-7cc0927f8e46,5
2023-01-18,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-01-18,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-01-19,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-01-19,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-01-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2023-01-20,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-01-25,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-01-26,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-01-27,70788970-16b1-4c6b-ae95-c3ade205cebd,2
2023-01-30,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2023-01-30,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-01-31,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-01-31,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-02-01,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-02-02,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-02-03,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2023-02-03,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-02-06,70788970-16b1-4c6b-ae95-c3ade205cebd,2
2023-02-07,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2023-02-08,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-02-09,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,1
2023-02-09,70788970-16b1-4c6b-ae95-c3ade205cebd,1
2023-02-09,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-02-10,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-02-10,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-02-13,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2023-02-14,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2023-02-15,70788970-16b1-4c6b-ae95-c3ade205cebd,4
2023-02-15,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-02-16,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2023-02-17,70788970-16b1-4c6b-ae95-c3ade205cebd,6
2023-02-17,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-02-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,9
2023-02-20,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-02-21,9740afb3-f206-4f48-9a2c-cd97d6111cd6,6
2023-02-22,70788970-16b1-4c6b-ae95-c3ade205cebd,7
2023-02-22,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-02-23,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-02-24,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,7
2023-02-27,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,6
2023-02-27,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-02-28,9740afb3-f206-4f48-9a2c-cd97d6111cd6,5
2023-03-01,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-03-01,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-03-02,9740afb3-f206-4f48-9a2c-cd97d6111cd6,6
2023-03-03,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2023-03-06,70788970-16b1-4c6b-ae95-c3ade205cebd,6
2023-03-07,9740afb3-f206-4f48-9a2c-cd97d6111cd6,7
2023-03-08,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-03-08,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-03-09,9740afb3-f206-4f48-9a2c-cd97d6111cd6,6
2023-03-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,1
2023-03-10,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-03-13,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2023-03-13,9740afb3-f206-4f48-9a2c-cd97d6111cd6,1
2023-03-14,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-03-15,70788970-16b1-4c6b-ae95-c3ade205cebd,4
2023-03-16,9740afb3-f206-4f48-9a2c-cd97d6111cd6,7
2023-03-17,70788970-16b1-4c6b-ae95-c3ade205cebd,7
2023-03-20,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-03-21,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-03-21,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-03-22,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-03-23,9740afb3-f206-4f48-9a2c-cd97d6111cd6,7
2023-03-24,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-03-24,70788970-16b1-4c6b-ae95-c3ade205cebd,4
2023-03-27,70788970-16b1-4c6b-ae95-c3ade205cebd,9
2023-03-28,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-03-29,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-03-30,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,5
2023-03-31,70788970-16b1-4c6b-ae95-c3ade205cebd,4
2023-04-02,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,1
2023-04-03,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-04-04,9740afb3-f206-4f48-9a2c-cd97d6111cd6,2
2023-04-05,70788970-16b1-4c6b-ae95-c3ade205cebd,2
2023-04-06,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-04-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-04-11,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-04-12,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-04-13,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-04-14,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-04-17,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-04-17,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-04-18,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-04-19,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-04-20,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-04-21,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2023-04-21,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-04-24,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-04-24,70788970-16b1-4c6b-ae95-c3ade205cebd,4
2023-04-25,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-04-26,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-04-27,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-04-28,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-05-02,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-05-03,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,2
2023-05-04,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-05-05,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-05-08,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-05-08,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-05-09,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-05-10,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-05-11,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-05-12,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,3
2023-05-12,70788970-16b1-4c6b-ae95-c3ade205cebd,6
2023-05-15,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-05-15,70788970-16b1-4c6b-ae95-c3ade205cebd,3
2023-05-16,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-05-17,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-05-18,9740afb3-f206-4f48-9a2c-cd97d6111cd6,7
2023-05-19,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-05-22,70788970-16b1-4c6b-ae95-c3ade205cebd,8
2023-05-23,4d6e109f-e698-4da8-b05a-7cc0927f8e46,2
2023-05-23,cb6a76b1-6c22-40f4-b8fa-b2fbcb4d12ee,1
2023-05-23,e37f6c2a-eb03-429d-bd0f-8a052c956366,2
2023-05-24,4d6e109f-e698-4da8-b05a-7cc0927f8e46,4
2023-05-24,cb6a76b1-6c22-40f4-b8fa-b2fbcb4d12ee,3
2023-05-25,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-05-26,70788970-16b1-4c6b-ae95-c3ade205cebd,5
2023-05-28,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2023-05-29,4d6e109f-e698-4da8-b05a-7cc0927f8e46,9
2023-05-29,cb6a76b1-6c22-40f4-b8fa-b2fbcb4d12ee,1
2023-05-30,4d6e109f-e698-4da8-b05a-7cc0927f8e46,6
2023-05-30,e37f6c2a-eb03-429d-bd0f-8a052c956366,1
2023-05-31,357b2d91-6dd1-48eb-90aa-30afc26c9ac6,4
2023-05-31,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2023-06-01,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2023-06-01,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-06-05,4d6e109f-e698-4da8-b05a-7cc0927f8e46,3
2023-06-05,9740afb3-f206-4f48-9a2c-cd97d6111cd6,4
2023-06-06,4d6e109f-e698-4da8-b05a-7cc0927f8e46,5
2023-06-06,cb6a76b1-6c22-40f4-b8fa-b2fbcb4d12ee,1
2023-06-07,1f7078bc-2bd2-4168-85c4-9390c68717b6,1
2023-06-07,4d6e109f-e698-4da8-b05a-7cc0927f8e46,4
2023-06-08,4d6e109f-e698-4da8-b05a-7cc0927f8e46,4
2023-06-09,4d6e109f-e698-4da8-b05a-7cc0927f8e46,5
2023-06-09,cb6a76b1-6c22-40f4-b8fa-b2fbcb4d12ee,2
2023-06-12,cb6a76b1-6c22-40f4-b8fa-b2fbcb4d12ee,1
2023-06-13,4d6e109f-e698-4da8-b05a-7cc0927f8e46,7
2023-06-14,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
2023-06-14,9740afb3-f206-4f48-9a2c-cd97d6111cd6,6
2023-06-15,4d6e109f-e698-4da8-b05a-7cc0927f8e46,10
2023-06-16,4d6e109f-e698-4da8-b05a-7cc0927f8e46,4
2023-06-19,9740afb3-f206-4f48-9a2c-cd97d6111cd6,3
2023-06-20,4d6e109f-e698-4da8-b05a-7cc0927f8e46,1
